T,rho_B,mu_B,P
88.0,1.54,338.11048646993555,21.33489345399601
88.0,1.53,338.264285599224,21.338037202102118
88.0,1.52,338.4187553760829,21.341166674575724
88.0,1.51,338.5738303675256,21.344281605631398
88.0,1.5,338.72944622013966,21.347381741166622
88.0,1.49,338.88553961087894,21.350466838337287
88.0,1.48,339.0420481982867,21.353536665145544
88.0,1.47,339.1989105741982,21.35659100004023
88.0,1.46,339.35606621590875,21.359629631529337
88.0,1.45,339.51345543885856,21.362652357804972
88.0,1.44,339.6710193498126,21.36565898638032
88.0,1.43,339.82869980055693,21.36864933373856
88.0,1.42,339.9864393420851,21.37162322499338
88.0,1.41,340.1441811792844,21.3745804935612
88.0,1.4,340.30186912609565,21.377520980844416
88.0,1.39,340.45944756112823,21.38044453592593
88.0,1.38,340.616861383715,21.383351015274155
88.0,1.37,340.7740559703667,21.386240282458726
88.0,1.36,340.93097713161256,21.389112207876305
88.0,1.35,341.08757106917955,21.39196666848633
88.0,1.34,341.24378433348875,21.39480354755638
88.0,1.33,341.39956378141557,21.39762273441698
88.0,1.32,341.554856534287,21.400424124225324
88.0,1.31,341.70960993606934,21.403207617737962
88.0,1.3,341.8637715116925,21.405973121091858
88.0,1.29,342.0172889254783,21.40872054559365
88.0,1.28,342.1701099396125,21.41144980751707
88.0,1.27,342.32218237261765,21.414160827907672
88.0,1.26,342.4734540577635,21.416853532395386
88.0,1.25,342.6238728013713,21.419527851013928
88.0,1.24,342.7733863409466,21.422183718027235
88.0,1.23,342.921942303082,21.42482107176248
88.0,1.22,343.06948816107337,21.4274398544496
88.0,1.21,343.2159711921786,21.430040012066897
88.0,1.2,343.36133843445697,21.43262149419268
88.0,1.19,343.50553664311474,21.435184253862456
88.0,1.18,343.64851224629547,21.437728247431906
88.0,1.17,343.7902113002315,21.44025343444491
88.0,1.16,343.9305794436739,21.442759777506723
88.0,1.15,344.0695618515367,21.445247242162267
88.0,1.14,344.20710318765646,21.4477157967788
88.0,1.13,344.343147556581,21.45016541243335
88.0,1.12,344.47763845429785,21.45259606280445
88.0,1.11,344.6105187178048,21.455007724068082
88.0,1.1,344.74173047341793,21.45740037479751
88.0,1.09,344.871215083712,21.459773995867213
88.0,1.08,344.99891309298147,21.46212857036029
88.0,1.07,345.12476417109787,21.464464083479648
88.0,1.06,345.2487070556473,21.4667805224624
88.0,1.05,345.37067949220835,21.46907787649775
88.0,1.04,345.49061817263225,21.47135613664788
88.0,1.03,345.6084586711828,21.473615295772028
88.0,1.02,345.7241353783631,21.475855348453273
88.0,1.01,345.83758143229045,21.47807629092833
88.0,1.0,345.9487286474079,21.480278121019886
88.0,0.99,346.0575074403746,21.482460838071546
88.0,0.98,346.16384675291306,21.484624442885302
88.0,0.97,346.2676739714109,21.486768937661296
88.0,0.96,346.36891484304283,21.488894325939906
88.0,0.95,346.46749338817233,21.49100061254601
88.0,0.94,346.5633318087654,21.493087803535385
88.0,0.93,346.65635039254875,21.495155906143015
88.0,0.92,346.74646741259426,21.49720492873342
88.0,0.91,346.83359902202386,21.49923488075285
88.0,0.9,346.91765914347707,21.501245772683152
88.0,0.89,346.9985593529793,21.503237615997445
88.0,0.88,347.07620875779526,21.50521042311737
88.0,0.87,347.15051386784927,21.507164207371932
88.0,0.86,347.22137846023736,21.509098982957813
88.0,0.85,347.28870343633054,21.51101476490121
88.0,0.84,347.35238667092017,21.512911569020893
88.0,0.83,347.4123228528252,21.51478941189271
88.0,0.82,347.46840331629807,21.516648310815423
88.0,0.81,347.52051586257693,21.518488283777458
88.0,0.8,347.56854457078066,21.520309349425208
88.0,0.79,347.6123695973711,21.522111527032123
88.0,0.78,347.65186696326623,21.52389483646903
88.0,0.77,347.6869083276329,21.5256592981754
88.0,0.76,347.71736074732365,21.527404933131624
88.0,0.75,347.74308642076454,21.52913176283216
88.0,0.74,347.7639424150579,21.530839809259607
88.0,0.73,347.779780374899,21.53252909485953
88.0,0.72,347.7904462117986,21.534199642516235
88.0,0.71,347.7957797719288,21.535851475529128
88.0,0.7,347.79561448078266,21.5374846175899
88.0,0.69,347.78977696260597,21.5390990927603
88.0,0.68,347.77808663240484,21.540694925450673
88.0,0.67,347.7603552580591,21.54227214039895
88.0,0.66,347.73638648984627,21.543830762650323
88.0,0.65,347.7059753543657,21.54537081753732
88.0,0.64,347.6689077095455,21.546892330660462
88.0,0.63,347.6249596570537,21.548395327869393
88.0,0.62,347.57389690799124,21.549879835244248
88.0,0.61,347.51547409731415,21.55134587907761
88.0,0.6,347.44943404188786,21.552793485856625
88.0,0.59,347.37550693647063,21.55422268224549
88.0,0.58,347.293409481252,21.555633495068175
88.0,0.57,347.20284393379876,21.557025951291312
88.0,0.56,347.10349707736,21.558400078007296
88.0,0.55,346.9950390964915,21.559755902417425
88.0,0.54,346.8771223497684,21.561093451815132
88.0,0.53,346.74938002804174,21.56241275356928
88.0,0.52,346.6114246851545,21.563713835107244
88.0,0.51,346.462846626236,21.564996723897956
88.0,0.5,346.3032121366415,21.56626144743481
88.0,0.49,346.13206153219755,21.56750803321819
88.0,0.48,345.9489070086845,21.568736508737693
88.0,0.47,345.7532302650901,21.56994690145394
88.0,0.46,345.54447987152975,21.57113923877971
88.0,0.45,345.3220683480704,21.572313548060585
88.0,0.44,345.0853689154912,21.57346985655463
88.0,0.43,344.83371187272246,21.574608191411233
88.0,0.42,344.5663805482632,21.575728579648743
88.0,0.41,344.28260676405716,21.57683104813092
88.0,0.4,343.98156573987086,21.57791562354165
88.0,0.39,343.6623703538235,21.578982332357818
88.0,0.38,343.32406465956666,21.580031200819825
88.0,0.37,342.96561653677367,21.581062254899685
88.0,0.36,342.5859092919134,21.58207552027134
88.0,0.35,342.1837318348038,21.583071022309703
88.0,0.34,341.75776680027514,21.58404878618098
88.0,0.33,341.30657867131106,21.58500883676752
88.0,0.32,340.82864861295434,21.585951191626528
88.0,0.31,340.32227338261754,21.58687587240295
88.0,0.3,339.7848541723914,21.58778300572694
88.0,0.29,339.2155303173013,21.58867244883655
88.0,0.28,338.6115165817162,21.589544272077113
88.0,0.27,337.9702147671388,21.590398516171792
88.0,0.26,337.2887955729119,21.591235200912244
88.0,0.25,336.564097078751,21.59205434498179
88.0,0.24,335.79257039074344,21.59285596580417
88.0,0.23,334.970213713321,21.59364007936496
88.0,0.22,334.09249175767684,21.594406699999233
88.0,0.21,333.15423638994787,21.595155840136684
88.0,0.2,332.14952302170013,21.59588750999344
88.0,0.19,331.07151526884337,21.596601717195416
88.0,0.18,329.9122675724654,21.597298466313646
88.0,0.17,328.66247134489777,21.597977758284355
88.0,0.16,327.31112406712185,21.598639589676473
88.0,0.15,325.84509145084854,21.59928395175389
88.0,0.14,324.2485183130555,21.59991082925656
88.0,0.13,322.5020207452642,21.600520198789365
88.0,0.12,320.5815542773148,21.601112026650906
88.0,0.11,318.4567883857385,21.601686265842385
88.0,0.1,316.0887040691663,21.602242851840206
88.0,0.09,313.42592131750854,21.602781696438722
88.0,0.08,310.3988543973971,21.603302678454728
88.0,0.07,306.9099438008988,21.603805629068276
88.0,0.06,302.81630732980676,21.604290307416743
88.0,0.05,297.89643018197415,21.604756357040223
88.0,0.04,291.77921170314164,21.60520322062467
88.0,0.03,283.76896847184327,21.605629949901243
88.0,0.02,272.30384886969216,21.606034688105456
88.0,0.01,252.40015917473886,21.606412634800208
88.0,0.001,185.24360532629146,21.606705560529456
88.0,0.0005,164.93301334127221,21.60671519492399
88.0,0.0001,117.74916656382072,21.60671630365524
88.0,5.0e-5,97.44764056966316,21.60671440268112
88.0,1.0e-5,51.1141354705971,21.606710568618308
88.0,5.0e-6,33.11006534027137,21.60670965690495
88.0,1.0e-6,8.020247791174514,21.606709030542913
88.0,5.0e-7,4.047425763983078,21.606709001361125
88.0,1.0e-7,0.8119515127599639,21.60670899178991
88.0,5.0e-8,0.4060152350703711,21.606708991488915
88.0,1.0e-8,0.08120541701575654,21.606708991392573
86.0,3.0,358.7618656128092,21.024949613690797
86.0,2.99,358.4004000344935,21.025464367822842
86.0,2.98,358.0388901942502,21.025986101346763
86.0,2.97,357.67736340316554,21.026515035421994
86.0,2.96,357.3158482252069,21.02705139949088
86.0,2.95,356.95437445198957,21.027595430932703
86.0,2.94,356.59297315345793,21.02814737534659
86.0,2.93,356.2316767304083,21.028707486842148
86.0,2.92,355.8705189688865,21.0292760283376
86.0,2.91,355.5095350964765,21.02985327186556
86.0,2.9,355.14876184049706,21.030439498885755
86.0,2.89,354.78823748810794,21.031035000604643
86.0,2.88,354.4280019483299,21.03164007830131
86.0,2.87,354.06809681595746,21.032255043659365
86.0,2.86,353.70856543734465,21.032880219103927
86.0,2.85,353.3494529780216,21.03351593814313
86.0,2.84,352.9908064920852,21.034162545713368
86.0,2.83,352.63267499329646,21.034820398526957
86.0,2.82,352.2751095277854,21.03548986542147
86.0,2.81,351.91816324825567,21.03617132770902
86.0,2.8,351.56189148954013,21.036865179524217
86.0,2.79,351.2063518453495,21.037571828169067
86.0,2.78,350.8516042460124,21.03829169445267
86.0,2.77,350.4977110369699,21.0390252130238
86.0,2.76,350.1447370577676,21.0397728326937
86.0,2.75,349.79274972122283,21.040535016746546
86.0,2.74,349.4418190924265,21.04131224323434
86.0,2.73,349.0920179671676,21.04210500525324
86.0,2.72,348.7434219493358,21.04291381119721
86.0,2.71,348.39610952679,21.043739184985395
86.0,2.7,348.05016214512244,21.044581666258473
86.0,2.69,347.7056642786974,21.04544181053945
86.0,2.68,347.3627034982565,21.0463201893536
86.0,2.67,347.021370534328,21.047217390301917
86.0,2.66,346.68175933560497,21.048134017082287
86.0,2.65,346.34396712136834,21.049070689451657
86.0,2.64,346.0080944269744,21.050028043122794
86.0,2.63,345.67424514132784,21.05100672958801
86.0,2.62,345.3425265352038,21.05200741586276
86.0,2.61,345.01304927919796,21.053030784140798
86.0,2.6,344.68592745000853,21.054077531353105
86.0,2.59,344.3612785236912,21.05514836862193
86.0,2.58,344.03922335447805,21.056244020601635
86.0,2.57,343.7198861376782,21.057365224697673
86.0,2.56,343.4033943551562,21.05851273015513
86.0,2.55,343.0898787018668,21.05968729700851
86.0,2.54,342.7794729918843,21.060889694884843
86.0,2.53,342.47231404242217,21.062120701652294
86.0,2.52,342.16854153434576,21.06338110190773
86.0,2.51,341.8682978477488,21.064671685296833
86.0,2.5,341.5717278712784,21.065993244662074
86.0,2.49,341.2789787839956,21.067346574014806
86.0,2.48,340.9901998087498,21.06873246632937
86.0,2.47,340.7055419362204,21.070151711158875
86.0,2.46,340.4251576190435,21.071605092074382
86.0,2.45,340.14920043571766,21.07309338393158
86.0,2.44,339.8778247243115,21.07461734997142
86.0,2.43,339.61118518634976,21.076177738763953
86.0,2.42,339.34943646166397,21.077775281007437
86.0,2.41,339.0927326754487,21.07941068619828
86.0,2.4,338.841226959179,21.08108463918962
86.0,2.39,338.59507094758584,21.082797796660408
86.0,2.38,338.35441425434607,21.084550783519514
86.0,2.37,338.1194039296494,21.086344189272385
86.0,2.36,337.89018390331296,21.08817856438074
86.0,2.35,337.6668944175602,21.09005441664822
86.0,2.34,337.4496714540273,21.091972207667023
86.0,2.33,337.2386461599426,21.093932349362277
86.0,2.32,337.03394427874014,21.09593520067187
86.0,2.31,336.8356855906395,21.09798106440034
86.0,2.3,336.6439833688394,21.100070184284565
86.0,2.29,336.45894385708624,21.10220274230874
86.0,2.28,336.28066577429325,21.10437885630418
86.0,2.27,336.1092398517743,21.106598577866905
86.0,2.26,335.9447484083299,21.108861890622876
86.0,2.25,335.78726496813744,21.111168708867222
86.0,2.24,335.63685392581993,21.113518876598693
86.0,2.23,335.49357026257167,21.115912166966055
86.0,2.22,335.35745931651894,21.118348282137447
86.0,2.21,335.22855660976546,21.12082685359807
86.0,2.2,335.10688773381406,21.123347442875623
86.0,2.19,334.9924682942124,21.125909542687047
86.0,2.18,334.8853039144918,21.128512578494274
86.0,2.17,334.7853902985925,21.131155910451373
86.0,2.16,334.6927133502406,21.133838835720283
86.0,2.15,334.60724934695793,21.136560591125093
86.0,2.14,334.52896516573196,21.139320356110602
86.0,2.13,334.457818556777,21.142117343184108
86.0,2.12,334.39375846127393,21.14495044692258
86.0,2.11,334.3367253686191,21.147818788367353
86.0,2.1,334.2866517083493,21.15072135207966
86.0,2.09,334.2434622717175,21.153657083449005
86.0,2.08,334.2070746577986,21.156624892730793
86.0,2.07,334.1773997389793,21.15962365912547
86.0,2.06,334.1543421407452,21.1626522348621
86.0,2.05,334.1378007308844,21.165709449252255
86.0,2.04,334.12766911338525,21.168794112681976
86.0,2.03,334.1238361226563,21.171905020513126
86.0,2.02,334.1261863139857,21.175040956868045
86.0,2.01,334.1346004465405,21.178200698275237
86.0,2.0,334.14895595560273,21.181383017156737
86.0,1.99,334.16912741112753,21.18458668514133
86.0,1.98,334.19498696014375,21.187810476191075
86.0,1.97,334.2264047508973,21.191053169531664
86.0,1.96,334.263249337041,21.19431355237988
86.0,1.95,334.30538806055637,21.19759042246457
86.0,1.94,334.35268741242953,21.200882590339585
86.0,1.93,334.40501337044196,21.204188881489706
86.0,1.92,334.46223171372685,21.207508138232203
86.0,1.91,334.5242083140027,21.210839221418833
86.0,1.9,334.59080940365203,21.214181011944078
86.0,1.89,334.6619018209823,21.217532412066753
86.0,1.88,334.73735323322074,21.22089234655354
86.0,1.87,334.81703233790023,21.224259763652693
86.0,1.86,334.9008090434508,21.22763363590802
86.0,1.85,334.9885546298683,21.23101296082258
86.0,1.84,335.08014189043007,21.234396761382097
86.0,1.83,335.1754452554689,21.23778408644844
86.0,1.82,335.27434089923497,21.241174011032896
86.0,1.81,335.3767068309217,21.24456563645935
86.0,1.8,335.4824229708966,21.247958090426817
86.0,1.79,335.5913712131967,21.25135052698064
86.0,1.78,335.7034354753263,21.254742126401553
86.0,1.77,335.8185017363381,21.25813209502072
86.0,1.76,335.93645806419374,21.26151966496915
86.0,1.75,336.057194633306,21.264904093868957
86.0,1.74,336.1806037331711,21.268284664473683
86.0,1.73,336.30657976891496,21.271660684264248
86.0,1.72,336.4350192545633,21.275031485006938
86.0,1.71,336.5658207997601,21.278396422278746
86.0,1.7,336.6988850906526,21.281754874965873
86.0,1.69,336.8341148655736,21.28510624473963
86.0,1.68,336.97141488613687,21.288449955514725
86.0,1.67,337.1106919042941,21.291785452893425
86.0,1.66,337.25185462586165,21.295112203599487
86.0,1.65,337.39481367099944,21.29842969490515
86.0,1.64,337.53948153206125,21.30173743405392
86.0,1.63,337.6857725292087,21.30503494768183
86.0,1.62,337.8336027641451,21.308321781239687
86.0,1.61,337.9828900722943,21.311597498417886
86.0,1.6,338.1335539737034,21.314861680576154
86.0,1.59,338.28551562294365,21.318113926179304
86.0,1.58,338.4386977582193,21.321353850240634
86.0,1.57,338.59302464992436,21.324581083774078
86.0,1.56,338.7484220487872,21.32779527325595
86.0,1.55,338.90481713380365,21.330996080097307
86.0,1.54,339.06213846007444,21.33418318012757
86.0,1.53,339.2203159066737,21.337356263089774
86.0,1.52,339.37928062467137,21.340515032148232
86.0,1.51,339.53896498536335,21.34365920340854
86.0,1.5,339.6993025288267,21.34678850545059
86.0,1.49,339.8602279128305,21.3499026788743
86.0,1.48,340.02167686217115,21.35300147585874
86.0,1.47,340.1835861184679,21.356084659733888
86.0,1.46,340.3458933904491,21.359152004565896
86.0,1.45,340.50853730474824,21.362203294754934
86.0,1.44,340.6714573572312,21.36523832464617
86.0,1.43,340.83459386485714,21.368256898153263
86.0,1.42,340.9978879180769,21.371258828394502
86.0,1.41,341.161281333753,21.37424393734108
86.0,1.4,341.32471660861194,21.377212055477575
86.0,1.39,341.4881368731848,21.380163021474154
86.0,1.38,341.65148584625086,21.383096681870317
86.0,1.37,341.81470778971925,21.386012890769972
86.0,1.36,341.9777474639646,21.388911509547324
86.0,1.35,342.14055008354745,21.391792406563596
86.0,1.34,342.30306127331454,21.39465545689405
86.0,1.33,342.4652270248213,21.397500542065053
86.0,1.32,342.62699365305247,21.400327549800974
86.0,1.31,342.78830775339003,21.403136373780455
86.0,1.3,342.9491161587829,21.40592691340199
86.0,1.29,343.10936589708245,21.408699073558175
86.0,1.28,343.2690041484824,21.411452764418705
86.0,1.27,343.42797820301746,21.414187901221517
86.0,1.26,343.58623541807384,21.416904404072042
86.0,1.25,343.74372317584425,21.419602197750052
86.0,1.24,343.9003888406771,21.42228121152403
86.0,1.23,344.0561797162645,21.424941378972694
86.0,1.22,344.21104300259543,21.42758263781339
86.0,1.21,344.36492575262497,21.430204929737254
86.0,1.2,344.51777482857904,21.432808200250584
86.0,1.19,344.66953685783466,21.435392398522605
86.0,1.18,344.8201581883001,21.437957477239046
86.0,1.17,344.96958484322573,21.44050339246139
86.0,1.16,345.11776247535687,21.44303010349178
86.0,1.15,345.26463632036024,21.445537572743028
86.0,1.14,345.41015114943417,21.44802576561379
86.0,1.13,345.5542512210135,21.45049465036862
86.0,1.12,345.6968802314738,21.452944198022724
86.0,1.11,345.83798126475523,21.455374382231152
86.0,1.1,345.97749674078165,21.457785179182373
86.0,1.09,346.1153683625827,21.46017656749603
86.0,1.08,346.25153706201013,21.462548528124607
86.0,1.07,346.38594294392055,21.464901044258966
86.0,1.06,346.5185252287098,21.46723410123768
86.0,1.05,346.6492221930629,21.469547686459606
86.0,1.04,346.77797110878214,21.471841789300232
86.0,1.03,346.90470817955924,21.474116401030948
86.0,1.02,347.029368475511,21.476371514741658
86.0,1.01,347.15188586534646,21.47860712526622
86.0,1.0,347.27219294596375,21.480823229110992
86.0,0.99,347.3902209693075,21.483019824385924
86.0,0.98,347.5058997662908,21.485196910738303
86.0,0.97,347.6191576675534,21.487354489289316
86.0,0.96,347.7299214208569,21.48949256257271
86.0,0.95,347.8381161048574,21.49161113447599
86.0,0.94,347.94366503901097,21.493710210183774
86.0,0.93,348.04648968932855,21.49578979612345
86.0,0.92,348.1465095696962,21.497849899912676
86.0,0.91,348.2436421384353,21.499890530309028
86.0,0.9,348.33780268976733,21.50191169716154
86.0,0.89,348.4289042398242,21.503913411363968
86.0,0.88,348.51685740679494,21.50589568480991
86.0,0.87,348.6015702848123,21.507858530349537
86.0,0.86,348.68294831108653,21.509801961747943
86.0,0.85,348.7608941258352,21.51172599364509
86.0,0.84,348.83530742442923,21.51363064151715
86.0,0.83,348.90608480122415,21.515515921639274
86.0,0.82,348.9731195844136,21.517381851049798
86.0,0.81,349.0363016612532,21.51922844751565
86.0,0.8,349.0955172928974,21.521055729499007
86.0,0.79,349.15064891806605,21.522863716125293
86.0,0.78,349.20157494465224,21.524652427152024
86.0,0.77,349.24816952834016,21.52642188293908
86.0,0.76,349.2903023371832,21.5281721044197
86.0,0.75,349.32783830100914,21.52990311307273
86.0,0.74,349.3606373444308,21.531614930895643
86.0,0.73,349.38855410209567,21.533307580378576
86.0,0.72,349.41143761468703,21.534981084479142
86.0,0.71,349.42913100406105,21.536635466598117
86.0,0.7,349.4414711257148,21.538270750555874
86.0,0.69,349.44828819662814,21.5398869605696
86.0,0.68,349.4494053962909,21.541484121231164
86.0,0.67,349.4446384385473,21.54306225748567
86.0,0.66,349.4337951115733,21.544621394610623
86.0,0.65,349.4166747830902,21.54616155819571
86.0,0.64,349.3930678675484,21.547682774123082
86.0,0.63,349.3627552516826,21.549185068548198
86.0,0.62,349.32550767442495,21.55066846788108
86.0,0.61,349.2810850567178,21.552132998768084
86.0,0.6,349.22923577624266,21.55357868807399
86.0,0.59,349.16969588149493,21.555005562864462
86.0,0.58,349.1021882389804,21.55641365038895
86.0,0.57,349.0264216065372,21.557802978063652
86.0,0.56,348.9420896249246,21.559173573454874
86.0,0.55,348.8488697188407,21.56052546426252
86.0,0.54,348.7464218973774,21.561858678303743
86.0,0.53,348.6343874426253,21.563173243496706
86.0,0.52,348.5123874736288,21.564469187844267
86.0,0.51,348.38002137117905,21.56574653941783
86.0,0.5,348.23686504686293,21.56700532634095
86.0,0.49,348.08246903750046,21.56824557677292
86.0,0.48,347.9163564033554,21.569467318892045
86.0,0.47,347.73802040530865,21.570670580878648
86.0,0.46,347.5469219324643,21.57185539089774
86.0,0.45,347.3424866472413,21.57302177708108
86.0,0.44,347.12410180989383,21.574169767508803
86.0,0.43,346.89111273813944,21.575299390190164
86.0,0.42,346.6428188504401,21.576410673043487
86.0,0.41,346.37846923267443,21.577503643875165
86.0,0.4,346.09725765763636,21.578578330357235
86.0,0.39,345.79831697436526,21.579634760003806
86.0,0.38,345.48071276951634,21.580672960145396
86.0,0.37,345.14343618540914,21.581692957901428
86.0,0.36,344.7853957571403,21.582694780149716
86.0,0.35,344.40540809492654,21.583678453493725
86.0,0.34,344.00218713719033,21.58464400423526
86.0,0.33,343.5743313755502,21.58559145839681
86.0,0.32,343.120306811752,21.58652084208649
86.0,0.31,342.6384425342597,21.587432179818812
86.0,0.3,342.12699114657687,21.588325484239636
86.0,0.29,341.58346620699047,21.58920084012159
86.0,0.28,341.0058814247169,21.590058250686063
86.0,0.27,340.39230852918087,21.590897635960296
86.0,0.26,339.7395399092972,21.59171909216662
86.0,0.25,339.0444852852415,21.592522640462256
86.0,0.24,338.30367621324007,21.593308300949644
86.0,0.23,337.51320165550123,21.594076092527935
86.0,0.22,336.66862921978384,21.5948260327165
86.0,0.21,335.7649080650375,21.59555813744343
86.0,0.2,334.79624810059175,21.596272420789656
86.0,0.19,333.75596817489384,21.59696889467674
86.0,0.18,332.6363031815203,21.597647568481523
86.0,0.17,331.4281559738924,21.5983084485556
86.0,0.16,330.1207739823974,21.598951537618536
86.0,0.15,328.701321326491,21.599576833981157
86.0,0.14,327.1543030775836,21.600184330536546
86.0,0.13,325.46077578721645,21.60077401342663
86.0,0.12,323.59724137347746,21.60134586024608
86.0,0.11,321.53405857144395,21.601899837569047
86.0,0.1,319.23309510822605,21.602435897455305
86.0,0.09,316.6441386378264,21.60295397236457
86.0,0.08,313.6991848600753,21.60345396748338
86.0,0.07,310.3028914695806,21.603935748633546
86.0,0.06,306.3156235326112,21.60439912215821
86.0,0.05,301.52090061605816,21.60484379906205
86.0,0.04,295.55605611370123,21.605269324899492
86.0,0.03,287.7412175577141,21.605674923667202
86.0,0.02,276.5500297396551,21.606059073641628
86.0,0.01,257.11206452649225,21.606417843653844
86.0,0.001,191.4937856134714,21.60669922556851
86.0,0.0005,171.6453215926781,21.60670938198958
86.0,0.0001,125.52974662153842,21.606712121483636
86.0,5.0e-5,105.67517109376585,21.60671077464423
86.0,1.0e-5,59.9620903341832,21.606707652977516
86.0,5.0e-6,41.304817864620055,21.606706792436945
86.0,1.0e-6,11.14812422989584,21.60670606267732
86.0,5.0e-7,5.6784201323464805,21.606706020063903
86.0,1.0e-7,1.1428210638672118,21.606706005736573
86.0,5.0e-8,0.6622643665706681,21.606706005334857
86.0,1.0e-8,0.18171541455812545,21.60670600514703
84.0,3.0,360.2943973953574,21.027362826252443
84.0,2.99,359.9300524482437,21.02785261033907
84.0,2.98,359.56562443725187,21.028349132884248
84.0,2.97,359.2011393356738,21.028852607086137
84.0,2.96,358.83662428883207,21.029363253871217
84.0,2.95,358.47210761733857,21.02988130183637
84.0,2.94,358.10761886622015,21.03040698752713
84.0,2.93,357.74318885590907,21.030940555724108
84.0,2.92,357.37884973512,21.031482259737594
84.0,2.91,357.01463503565515,21.032032361710147
84.0,2.9,356.6505797291601,21.032591132927077
84.0,2.89,356.28672028585135,21.03315885413461
84.0,2.88,355.9230947352257,21.033735815865327
84.0,2.87,355.5597427287608,21.034322318770606
84.0,2.86,355.19670560459156,21.03491867395947
84.0,2.85,354.83402645415794,21.035525203343457
84.0,2.84,354.4717501907765,21.036142239986603
84.0,2.83,354.10992362010717,21.036770128459963
84.0,2.82,353.7485955124353,21.037409225199383
84.0,2.81,353.38781667670196,21.038059898865914
84.0,2.8,353.0276400361656,21.03872253070707
84.0,2.79,352.66812070557523,21.039397514917873
84.0,2.78,352.309316069697,21.040085258999785
84.0,2.77,351.95128586300405,21.040786184115746
84.0,2.76,351.59409225032255,21.04150072543929
84.0,2.75,351.2377999081647,21.042229332495126
84.0,2.74,350.8824761064626,21.04297246948876
84.0,2.73,350.52819079036357,21.04373061562201
84.0,2.72,350.1750166616919,21.044504265391375
84.0,2.71,349.82302925964774,21.045293928865366
84.0,2.7,349.47230704024406,21.04610013193696
84.0,2.69,349.12293145392204,21.046923416546896
84.0,2.68,348.7749870207398,21.047764340872867
84.0,2.67,348.4285614024329,21.048623479479595
84.0,2.66,348.0837454705986,21.049501423424125
84.0,2.65,347.740633370175,21.050398780310328
84.0,2.64,347.39932257728816,21.051316174286278
84.0,2.63,347.05991395050637,21.052254245977405
84.0,2.62,346.7225117743992,21.053213652348308
84.0,2.61,346.3872237942836,21.05419506648556
84.0,2.6,346.0541612408987,21.0551991772933
84.0,2.59,345.72343884372077,21.05622668909338
84.0,2.58,345.3951748315233,21.057278321121377
84.0,2.57,345.06949091874753,21.058354806909584
84.0,2.56,344.7465122761587,21.05945689354812
84.0,2.55,344.42636748424866,21.06058534081507
84.0,2.54,344.1091884677911,21.06174092016693
84.0,2.53,343.7951104099301,21.062924413580596
84.0,2.52,343.4842716442237,21.064136612238862
84.0,2.51,343.17681352304396,21.06537831505173
84.0,2.5,342.8728802608176,21.066650327006737
84.0,2.49,342.57261875066473,21.06795345734246
84.0,2.48,342.2761783531179,21.06928851754082
84.0,2.47,341.9837106557401,21.070656319134976
84.0,2.46,341.69536920267956,21.07205767133155
84.0,2.45,341.41130919340816,21.07349337844796
84.0,2.44,341.13168715018475,21.074964237167883
84.0,2.43,340.85666055410337,21.076471033620386
84.0,2.42,340.5863874499412,21.078014540290983
84.0,2.41,340.3210260204396,21.0795955127759
84.0,2.4,340.060734131083,21.08121468639417
84.0,2.39,339.8056688469194,21.08287277267495
84.0,2.38,339.5559859234652,21.08457045574125
84.0,2.37,339.31183927425144,21.08630838861434
84.0,2.36,339.07338041811533,21.088087189466357
84.0,2.35,338.8407579098102,21.089907437851778
84.0,2.34,338.61411675807426,21.091769670950956
84.0,2.33,338.3935978357185,21.09367437986175
84.0,2.32,338.17933728675916,21.09562200597683
84.0,2.31,337.9714659359429,21.09761293748592
84.0,2.3,337.77010870636707,21.099647506043045
84.0,2.29,337.5753840510253,21.10172598363862
84.0,2.28,337.3874034042956,21.103848579716132
84.0,2.27,337.20627065930506,21.106015438571095
84.0,2.26,337.03208167707186,21.10822663706819
84.0,2.25,336.86492383300407,21.110482182709035
84.0,2.24,336.7048756060626,21.112782012079848
84.0,2.23,336.55200621536915,21.115125989702733
84.0,2.22,336.40637530851296,21.117513907310645
84.0,2.21,336.2680327051106,21.11994548355903
84.0,2.2,336.1370181984717,21.12242036418226
84.0,2.19,336.0133614173742,21.12493812259643
84.0,2.18,335.8970817491489,21.12749826094362
84.0,2.17,335.788188324379,21.130100211567232
84.0,2.16,335.68668006270354,21.132743338901218
84.0,2.15,335.5925457782904,21.135426941751437
84.0,2.14,335.5057643428742,21.138150255941852
84.0,2.13,335.42630490338803,21.140912457265728
84.0,2.12,335.35412715068037,21.143712667835633
84.0,2.11,335.2891816351567,21.146550022190016
84.0,2.1,335.2314101247878,21.149423385344722
84.0,2.09,335.18074600051654,21.152331808492217
84.0,2.08,335.1371146838852,21.15527422115527
84.0,2.07,335.1004340915358,21.158249515596292
84.0,2.06,335.07061511121543,21.161256551036754
84.0,2.05,335.04756209395725,21.164294157891156
84.0,2.04,335.0311733572714,21.167361141979274
84.0,2.03,335.0213416943823,21.170456288682125
84.0,2.02,335.0179548848463,21.173578367010652
84.0,2.01,335.0208962022128,21.176726133559143
84.0,2.0,335.0300449147886,21.179898336319006
84.0,1.99,335.04527677593745,21.183093718331882
84.0,1.98,335.06646450081365,21.186311021164656
84.0,1.97,335.0934782268188,21.1895489881924
84.0,1.96,335.126185955525,21.192806367678546
