T,mu_B,S,chi_TT,rho,chi_mumu,chi_Tmu,P,Cv,Cp,cs,Xi2,eta_s,zeta_s
123.82000000000001,873.4283499999999,0.7353751468839076,14.604812588355358,0.08773142317833271,0.24248563421672564,1.6849946531890332,21.6507549320532,1.817203560903818,2.1297702262899474,0.04377862192458468,1.4139194688640802,2.390768447665911,0.4006520435128388
123.83000000000001,873.4283499999999,0.736115779410063,14.624997781697843,0.08781687452655135,0.2428345365270257,1.6874291955347918,21.650792217077182,1.8193571122417942,2.1325018997643346,0.0437598573481245,1.4145497808782426,2.387171842683028,0.40079528741644127
123.83999999999999,873.4283499999999,0.736857435931328,14.645225603024969,0.08790244939201508,0.24318428440361206,1.6898693882262403,21.650829539659767,1.8215140815511242,2.1352386495129014,0.043741072429388586,1.4151813468880245,2.383577851540861,0.4009388475171798
123.85000000000001,873.4283499999999,0.7376001186114638,14.665496189357924,0.08798814806157035,0.2435348809646425,1.692315251137721,21.650866899852925,1.8236744767595172,2.1379804903959143,0.043722267131675034,1.415814170813799,2.3799864728310007,0.40108272495003433
123.85999999999999,873.4283499999999,0.7383438296210545,14.6858096783358,0.0880739708230659,0.24388632934394527,1.6947668042400785,21.650904297708713,1.82583830581734,2.140727437333773,0.043703441418171306,1.4164482565941197,2.3763977051429803,0.40122692085594347
123.87,873.4283499999999,0.7390885711378639,14.70616620822679,0.08815991796537653,0.24423863269121981,1.6972240676012689,21.650941733279303,1.8280055767054009,2.1434795053172935,0.04368459525195829,1.4170836081858427,2.3728115470640807,0.4013714363819929
123.87999999999998,873.4283499999999,0.7398343453464675,14.726565917933073,0.08824598977838838,0.24459179417200394,1.6996870613871504,21.650979206616974,1.830176297430132,2.1462367093997816,0.043665728595979336,1.4177202295642264,2.3692279971786645,0.4015162726809106
123.88999999999999,873.4283499999999,0.7405811544387046,14.74700894698654,0.08833218655300518,0.244945816968009,1.7021558058621924,21.651016717774088,1.8323504760248759,2.1489990647036685,0.043646841413086494,1.418358124723054,2.3656470540709273,0.4016614309121266
123.9,873.4283499999999,0.741329000613312,14.767495435557791,0.08841850858117778,0.245300704276896,1.7046303213898106,21.651054266803193,1.8345281205457968,2.1517665864096838,0.04362793366600134,1.4189972976747374,2.3620687163202896,0.4018069122406097
123.90999999999998,873.4283499999999,0.7420778860762827,14.78802552446436,0.08850495615586607,0.24565645931268665,1.7071106284331865,21.65109185375684,1.836709239082375,2.154539289774915,0.04360900531732811,1.4196377524504338,2.358492982506043,0.40195271783783904
123.92,873.4283499999999,0.7428278130407224,14.808599355164787,0.08859152957110117,0.24601308530569255,1.7095967475556701,21.651129478687803,1.8388938397480008,2.1573171901184103,0.04359005632956053,1.4202794931001659,2.3549198512036953,0.40209884888135733
123.93,873.4283499999999,0.7435787837268135,14.829217069771062,0.08867822912193424,0.24637058550267144,1.7120886994219369,21.651167141648905,1.8410819306824322,2.160100302825651,0.0435710866650589,1.420922523692927,2.3513493209872944,0.40224530655486057
123.94,873.4283499999999,0.7443308003622078,14.849878811046551,0.08876505510447197,0.24672896316693804,1.7145865047979552,21.651204842693076,1.8432735200541266,2.162888643352986,0.043552096286088984,1.4215668483168031,2.3477813904287586,0.40239209204866727
123.95,873.4283499999999,0.7450838651814919,14.870584722414861,0.08885200781588315,0.24708822157843713,1.7170901845521431,21.651242581873394,1.845468616057924,2.165682227221257,0.04353308515476834,1.4222124710790927,2.3442160580968276,0.40253920655893116
123.95999999999998,873.4283499999999,0.7458379804268751,14.891334947960672,0.08893908755438806,0.24744836403394466,1.7195997596556438,21.65128035924305,1.847667226919261,2.1684810700262234,0.043514053233121255,1.4228593961064153,2.3406533225591915,0.40268665128871295
123.97,873.4283499999999,0.7465931483475718,14.912129632434144,0.0890262946192833,0.2478093938470538,1.7221152511836042,21.651318174855287,1.849869360885341,2.171285187423084,0.04349500048302746,1.4235076275448426,2.3370931823800274,0.4028344274469925
123.98,873.4283499999999,0.7473493712003285,14.932968921256588,0.08911362931091982,0.24817131434834838,1.7246366803148163,21.651356028763562,1.8520750262370806,2.174094595145033,0.043475926866260325,1.4241571695600064,2.3335356361220563,0.4029825362495055
123.99,873.4283499999999,0.7481066512492691,14.953852960521289,0.08920109193073883,0.2485341288855507,1.7271640683333072,21.651393921021363,1.854284231280234,2.176909308991297,0.04345683234447167,1.424808026337225,2.329980682345537,0.4031309789184966
124.0,873.4283499999999,0.7488649907658824,14.97478189700287,0.0892886827812523,0.24889784082354893,1.7296974366289017,21.651431851682315,1.8564969843471713,2.1797293448290307,0.0434377168791803,1.425460202081628,2.3264283196081905,0.4032797566825841
124.01,873.4283499999999,0.7496243920291312,14.995755878156757,0.08937640216606946,0.24926245354456666,1.732236806696914,21.651469820800177,1.8587132938043793,2.1825547186031455,0.043418580431790116,1.426113701018271,2.3228785464652923,0.40342887077705536
124.02,873.4283499999999,0.7503848573254865,15.016775052125624,0.08946425038988626,0.24962797044828555,1.734782200140275,21.651507828428805,1.8609331680416499,2.185385446323995,0.04339942296357745,1.4267685273922628,2.3193313614700815,0.403578322443845
124.03,873.4283499999999,0.7511463889489352,15.037839567741784,0.08955222775849397,0.24999439495189701,1.7373336386693818,21.651545874622197,1.8631566154764534,2.1882215440723893,0.04338024443569721,1.4274246854688935,2.3157867631732247,0.4037281129315533
124.04,873.4283499999999,0.75190898920098,15.058949574533017,0.08964033457879084,0.25036173049033517,1.739891144102586,21.65158395943446,1.8653836445603953,2.1910630280079326,0.043361044809177414,1.4280821795337524,2.312244750123563,0.4038782434955692
124.05,873.4283499999999,0.7526726603908127,15.080105222728733,0.08972857115877936,0.25072998051619133,1.7424547383676625,21.65162208291976,1.867614263767657,2.19390991435461,0.043341824044919916,1.4287410138928578,2.308705320866459,0.4040287153978776
124.06,873.4283499999999,0.7534374048351622,15.101306663258171,0.08981693780758004,0.25109914850009774,1.7450244435019417,21.651660245132444,1.8698484816043544,2.1967622194138694,0.04332258210370283,1.4294011928727883,2.3051684739461704,0.40417952990750644
124.07,873.4283499999999,0.7542032248584891,15.122554047763643,0.08990543483543006,0.2514692379305832,1.747600281653023,21.65169844612698,1.872086306606231,2.19961995956008,0.0433033189461725,1.430062720820801,2.301634207903351,0.40433068830009633
124.08,873.4283499999999,0.7549701227929422,15.143847528594165,0.08999406255369169,0.25184025231441165,1.7501822750797125,21.651736685957918,1.8743277473367355,2.2024831512410237,0.04328403453285801,1.4307256021049726,2.298102521277432,0.40448219185850653
124.09,873.4283499999999,0.7557381009783999,15.165187258821106,0.09008282127486633,0.2522121951765428,1.7527704461529687,21.651774964679937,1.8765728123873837,2.205351810975618,0.043264728824146094,1.4313898411143193,2.2945734126041395,0.4046340418722005
124.1,873.4283499999999,0.756507161762443,15.186573392232589,0.09017171131257412,0.2525850700603529,1.7553648173557548,21.65181328234785,1.8788215103822334,2.208225955362466,0.04324540178030445,1.4320554422589313,2.2910468804181705,0.4047862396379238
124.11,873.4283499999999,0.7572773075006531,15.208006083345992,0.09026073298159737,0.2529588805277041,1.757965411284598,21.651851639016584,1.881073849974208,2.2111056010739722,0.04322605336147334,1.4327224099701108,2.2875229232506276,0.40493878645939185
124.12,873.4283499999999,0.7580485405562087,15.229485487407985,0.09034988659785098,0.2533336301590998,1.7605722506502985,21.651890034741182,1.88332983984363,2.213990764854969,0.043206683527648164,1.4333907487004958,2.284001539630882,0.4050916836473027
124.13,873.4283499999999,0.7588208633004392,15.251011760399464,0.09043917247841932,0.25370932255374057,1.7631853582781094,21.651928469576788,1.8855894887014468,2.2168814635276317,0.043187292238714106,1.4340604629241973,2.2804827280849063,0.4052449325196336
124.14,873.4283499999999,0.7595942781124325,15.272585059041958,0.0905285909415216,0.25408596132978256,1.7658047571089117,21.651966943578703,1.8878528052908154,2.2197777139940253,0.04316787945441264,1.434731557136942,2.2769664871377993,0.4053985344016397
124.15,873.4283499999999,0.7603687873792255,15.294205540798103,0.09061814230657145,0.2544635501243395,1.768430470199851,21.652005456802318,1.8901197983818958,2.222679533228188,0.0431484451343568,1.4354040358561964,2.273452815310758,0.4055524906256529
124.16,873.4283499999999,0.7611443934958753,15.315873363885956,0.09070782689413343,0.25484209259364765,1.7710625207252946,21.652044009303125,1.8923904767774757,2.2255869382845175,0.04312898923801503,1.4360779036213112,2.269941711122877,0.40570680253123154
124.17,873.4283499999999,0.7619210988656202,15.337588687270184,0.09079764502595883,0.2552215924132293,1.7737009319771584,21.652082601136836,1.8946648493095404,2.2284999462953468,0.0431095117247476,1.4367531649936618,2.266433173091099,0.40586147146564616
124.18000000000002,873.4283499999999,0.762698905899537,15.359351670676489,0.09088759702498056,0.2556020532779846,1.7763457273660173,21.652121232359175,1.8969429248414027,2.2314185744707986,0.04309001255375877,1.4374298245567814,2.262927199729581,0.40601649878323715
124.19,873.4283499999999,0.7634778170170144,15.381162474596024,0.09097768321531913,0.25598347890231743,1.7789969304221334,21.65215990302605,1.899224712265309,2.234342840098423,0.04307049168412506,1.4381078869165036,2.2594237895497993,0.40617188584588837
124.20000000000002,873.4283499999999,0.7642578346454423,15.403021260282927,0.0910679039222908,0.25636587302027714,1.781654564795522,21.652198613193463,1.9015102205046042,2.2372727605453013,0.04305094907478956,1.4387873567011102,2.2559229410609163,0.406327634023009
124.21,873.4283499999999,0.7650389612205384,15.424928189768252,0.09115825947241252,0.2567492393857287,1.7843186542570795,21.652237362917536,1.9037994585177935,2.2402083532638675,0.043031384684560546,1.4394682385614628,2.2524246527696925,0.4064837446916329
124.22,873.4283499999999,0.7658211991861497,15.446883425859127,0.09124875019341855,0.2571335817724183,1.7869892227000328,21.65227615225456,1.9060924352873134,2.243149635777249,0.04301179847210151,1.4401505371711583,2.2489289231796064,0.4066402192361971
124.23000000000002,873.4283499999999,0.7666045509944466,15.468887132145525,0.09133937641423912,0.2575189039741841,1.789666294139284,21.652314981260908,1.9083891598359206,2.246096625701693,0.04299219039594807,1.4408342572266646,2.245435750792782,0.4067970590490832
124.24,873.4283499999999,0.7673890191058694,15.49093947300355,0.09143013846504455,0.2579052098050041,1.7923498927140677,21.652353849993087,1.9106896412069514,2.2490493407204752,0.04297256041449119,1.4415194034474699,2.2419451341074588,0.40695426553012204
124.25000000000001,873.4283499999999,0.7681746059892709,15.513040613604232,0.09152103667721079,0.2582925030991996,1.7950400426870505,21.65239275850772,1.9129938884839148,2.252007798610192,0.04295290848598781,1.442205980576235,2.2384570716202767,0.40711184008712115
124.25999999999999,873.4283499999999,0.7689613141217961,15.53519071991478,0.09161207138336841,0.25868078771158265,1.797736768446077,21.65243170686156,1.9153019107804643,2.254972017226893,0.04293323456854898,1.4428939933789322,2.2349715618246537,0.4072697841355508
124.27,873.4283499999999,0.7697491459891141,15.55738995870422,0.09170324291736859,0.2590700675175146,1.8004400945053707,21.65247069511152,1.9176137172352117,2.257942014502174,0.04291353862015224,1.4435834466450046,2.2314886032116967,0.40742809909888134
124.28000000000002,873.4283499999999,0.7705381040853485,15.579638497552011,0.09179455161431682,0.25946034641314153,1.8031500455048377,21.652509723314584,1.9199293170303888,2.2609178084645807,0.04289382059863231,1.4442743451875095,2.2280081942698566,0.40758678640849805
124.28999999999999,873.4283499999999,0.7713281909130671,15.60193650484868,0.09188599781057416,0.2598516283154959,1.8058666462127384,21.6525487915279,1.922248719371937,2.2638994172161455,0.04287408046167635,1.4449666938432717,2.224530333484802,0.40774584750369275
124.30000000000001,873.4283499999999,0.7721194089835222,15.624284149803529,0.09197758184374394,0.2602439171625903,1.8085899215253907,21.652587899808726,1.924571933499802,2.266886858946338,0.04285431816684085,1.4456604974730431,2.221055019339819,0.40790528383196684
124.30999999999999,873.4283499999999,0.7729117608163958,15.646681602449405,0.09206930405271802,0.26063721691366126,1.8113198964683423,21.652627048214455,1.9268989686880678,2.269880151930163,0.0428345336715246,1.446355760961647,2.2175822503149893,0.40806509684869374
124.32000000000001,873.4283499999999,0.7737052489401433,15.669129033648176,0.0921611647776398,0.26103153154921843,1.8140565961974833,21.652666236802602,1.929229834240153,2.2728793145254045,0.04281472693299271,1.4470524892181442,2.214112024888152,0.4082252880175824
124.33000000000001,873.4283499999999,0.7744998758918666,15.691626615094947,0.09225316435994035,0.2614268650713192,1.8168000459992033,21.65270546563084,1.9315645394984267,2.275884365183515,0.04279489790836577,1.4477506871759798,2.2106443415348638,0.4083858588106529
124.33999999999999,873.4283499999999,0.7752956442173313,15.714174519325539,0.09234530314233014,0.2618232215035161,1.819550271291952,21.652744734756915,1.9339030938336372,2.278895322435984,0.042775046554613026,1.4484503597931466,2.2071791987271188,0.4085468107079556
124.35000000000001,873.4283499999999,0.7760925564711476,15.736772919718874,0.09243758146882208,0.2622206048911746,1.8223072976272814,21.65278404423874,1.9362455066469408,2.2819122048987825,0.04275517282856336,1.4491515120523486,2.20371659493427,0.4087081451979985
124.35999999999999,873.4283499999999,0.7768906152166357,15.759421990506766,0.0925299996847131,0.26261901930161713,1.8250711506900963,21.652823394134348,1.938591787378247,2.284935031282395,0.04273527668688996,1.4498541489611505,2.200256528623766,0.4088698637776925
124.37,873.4283499999999,0.7776898230261202,15.782121906776382,0.09262255813661519,0.26301846882415525,1.827841856299429,21.652862784501924,1.9409419455019419,2.2879638203867514,0.042715358086130924,1.4505582755521524,2.196798998259447,0.4090319679524364
124.37999999999998,873.4283499999999,0.778490182480668,15.804872844474843,0.09271525717244589,0.2634189575703587,1.8306194404106737,21.652902215399756,1.9432959905183884,2.2909985910914705,0.04269541698266503,1.4512638968831408,2.1933440023029336,0.40919445923607983
124.38999999999999,873.4283499999999,0.779291696170338,15.827674980415281,0.09280809714144489,0.2638204896741567,1.8334039291147644,21.652941686886248,1.9456539319680095,2.294039362373412,0.0426754533327315,1.4519710180372651,2.1898915392130247,0.4093573391511602
124.4,873.4283499999999,0.7800943666942248,15.850528492290223,0.09290107839418188,0.26422306929197736,1.8361953486404694,21.652981199019983,1.9480157794238473,2.297086153296888,0.04265546709240643,1.4526796441231933,2.186441607444957,0.4095206092286025
124.40999999999998,873.4283499999999,0.780898196660341,15.873433558661503,0.09299420128255215,0.264626700602991,1.8389937253544062,21.653020751859632,1.9503815424924646,2.300138983017557,0.04263545821762917,1.4533897802752822,2.1829942054524913,0.40968427100836974
124.42,873.4283499999999,0.7817031886859178,15.896390358982359,0.09308746615978158,0.26503138780914126,1.8417990857625952,21.653060345464038,1.9527512308151909,2.303197870782532,0.04261542666418231,1.454101431653753,2.179549331685969,0.409848326039054
124.43,873.4283499999999,0.7825093453971297,15.919399073593269,0.09318087338047248,0.26543713513541034,1.8446114565113447,21.653099979892144,1.9551248540657888,2.3062628359268023,0.042595372387686445,1.4548146034448501,2.176106984592209,0.4100127758778559
124.44,873.4283499999999,0.7833166694294187,15.942459883729825,0.09327442330054864,0.2658439468299125,1.847430864387423,21.65313965520304,1.957502421956749,2.309333897884514,0.04257529534362392,1.4555293008610175,2.172667162616339,0.4101776220911891
124.45,873.4283499999999,0.7841251634274977,15.965572971530918,0.09336811627731856,0.26625182716415097,1.8502573363205919,21.653179371455984,1.9598839442300429,2.3124110761760295,0.04255519548731703,1.4562455291410765,2.1692298642001293,0.410342866254339
124.45999999999998,873.4283499999999,0.7849348300451706,15.988738520041451,0.09346195266944074,0.26666078043301367,1.8530908993827477,21.653219128710255,1.9622694306662125,2.315494390419035,0.042535072773931884,1.4569632935503882,2.165795087782503,0.41050850995151394
124.47,873.4283499999999,0.785745671945631,16.011956713222474,0.09355593283696628,0.2670708109551412,1.855931580790136,21.653258927025405,1.9646588910825387,2.318583860327544,0.042514927158476795,1.4576825993810423,2.1623628317995247,0.41067455477605075
124.48,873.4283499999999,0.7865576918014177,16.03522773595236,0.0936500571413168,0.26748192307291774,1.8587794079041426,21.653298766461063,1.9670523353265483,2.3216795057045405,0.042494758595808584,1.4584034519520221,2.1589330946843863,0.41084100233046283
124.49,873.4283499999999,0.7873708922944656,16.058551774034328,0.0937443259453068,0.2678941211527053,1.8616344082318363,21.653338647076954,1.9694497732831078,2.324781346450673,0.04247456704063064,1.4591258566093879,2.1555058748673224,0.4110078542265118
124.5,873.4283499999999,0.7881852761161219,16.08192901420898,0.0938387396131522,0.2683074095850877,1.8644966094274373,21.653378568933,1.9718512148768879,2.327889402567131,0.042454352447473455,1.4598498187264626,2.1520811707757144,0.41117511208511964
124.51,873.4283499999999,0.7890008459672697,16.10535964414865,0.09393329851047227,0.2687217927849326,1.8673660392932714,21.653418532089262,1.974256670062266,2.3310036941452417,0.042434114770725374,1.4605753437040012,2.148658980834117,0.41134277753674475
124.52,873.4283499999999,0.7898176045582166,16.12884385247341,0.09402800300429359,0.2691372751916359,1.8702427257805159,21.65345853660585,1.9766661488343424,2.3341242413787757,0.04241385396460123,1.4613024369703806,2.1452393034643977,0.41151085222114653
124.53,873.4283499999999,0.7906355546089818,16.152381828752837,0.09412285346308119,0.2695538612691717,1.8731266969907434,21.653498582543122,1.979079661217987,2.337251064551021,0.04239356998316355,1.4620311039817873,2.1418221370841155,0.41167933778746696
124.54,873.4283499999999,0.7914546988492273,16.175973763514577,0.09421785025670004,0.2699715555064759,1.8760179811760374,21.653538669961517,1.9814972172839134,2.3403841840573327,0.042373262780316494,1.4627613502223935,2.1384074801098722,0.4118482358947731
124.55,873.4283499999999,0.7922750400180907,16.199619848252922,0.09431299375646962,0.2703903624174888,1.8789166067417433,21.653578798921608,1.9839188271312211,2.3435236203799716,0.042352932309775784,1.4634931812045506,2.1349953309540286,0.41201754821124087
124.56,873.4283499999999,0.7930965808646215,16.223320275420164,0.09440828433515192,0.2708102865412356,1.8818226022447266,21.653618969484132,1.9863445008996607,2.346669394107464,0.04233257852513699,1.4642266024689812,2.1315856880259556,0.4121872764152294
124.57,873.4283499999999,0.7939193241476703,16.24707523845626,0.0945037223669572,0.27123133244224285,1.8847359963974117,21.65365918170997,1.9887742487655837,2.3498215259282125,0.04231220137980493,1.4649616195849584,2.1281785497323678,0.412357422194667
